 &plot nbnd=  35, nks=    71 /
            0.000000  0.000000  0.306667
   29.964   30.129   31.507   33.773   33.948
            0.233333  0.404145  0.000000
   -5.700   -5.541   -4.166   -4.074   -4.022   -4.004   -3.994   -3.957   -3.909   -3.883
   -3.083   -1.966    3.622    4.446    5.169    5.703    7.433    7.620   15.229   15.341
   16.785   16.811   18.684   19.516   19.824   22.837   22.841   24.495   28.539   28.991
   29.295   30.923   31.462   33.424   33.619
            0.200000  0.346410  0.000000
   -5.793   -5.549   -4.153   -4.099   -4.042   -4.014   -4.002   -3.950   -3.919   -3.882
   -3.424   -2.038    3.568    4.973    5.051    6.319    7.853    8.025   14.667   15.752
   16.484   16.714   18.830   19.378   19.884   22.697   22.961   23.819   28.439   28.655
   28.779   31.265   31.959   33.282   33.382
            0.166667  0.288675  0.000000
   -5.919   -5.565   -4.145   -4.124   -4.063   -4.039   -3.998   -3.943   -3.933   -3.888
   -3.701   -2.163    3.359    5.333    5.633    6.912    8.260    8.384   13.979   15.926
   16.450   16.783   19.110   19.279   20.069   22.270   22.897   23.273   28.069   28.194
   28.811   30.776   32.380   32.688   33.338
            0.133333  0.230940  0.000000
   -6.069   -5.589   -4.149   -4.146   -4.085   -4.069   -3.990   -3.955   -3.944   -3.924
   -3.848   -2.304    3.065    5.915    6.382    7.442    8.619    8.683   13.293   15.389
   17.016   17.042   19.395   19.486   20.045   21.782   22.802   22.900   27.665   27.718
   29.209   29.560   31.629   31.973   32.961
            0.100000  0.173205  0.000000
   -6.224   -5.618   -4.171   -4.157   -4.105   -4.102   -4.054   -3.981   -3.962   -3.909
   -3.866   -2.436    2.787    6.644    7.169    7.883    8.905    8.914   12.610   14.746
   17.499   17.555   19.691   19.751   19.817   21.352   22.563   23.237   27.193   27.330
   28.119   29.320   30.544   30.923   32.872
            0.066667  0.115470  0.000000
   -6.356   -5.645   -4.190   -4.172   -4.144   -4.121   -4.107   -3.971   -3.963   -3.892
   -3.870   -2.539    2.569    7.393    7.861    8.304    9.077    9.105   11.928   14.089
   17.965   18.107   19.358   19.912   20.124   21.024   22.796   23.853   26.183   27.044
   27.328   28.499   28.976   31.198   32.657
            0.033333  0.057735  0.000000
   -6.444   -5.666   -4.201   -4.184   -4.177   -4.130   -4.127   -3.965   -3.963   -3.878
   -3.872   -2.606    2.434    8.004    8.179    8.894    9.174    9.215   11.294   13.548
   18.196   18.710   19.081   19.825   20.551   20.817   23.380   24.479   25.123   26.858
   27.077   27.629   27.652   30.872   32.654
